# t,winchvel,rotvel,lightbright
408858,0.6,0.4,0.228092
408941,0.6,0.4,0.227887
409024,0.6,0.4,0.227681
409107,0.6,0.4,0.227475
409190,0.6,0.4,0.22727
409273,0.6,0.4,0.227064
409356,0.6,0.4,0.226858
409439,0.6,0.4,0.226653
409522,0.6,0.4,0.226447
409605,0.6,0.4,0.226241
409688,0.6,0.4,0.226036
409771,0.6,0.4,0.22583
409854,0.6,0.4,0.225624
409937,0.6,0.4,0.225419
410020,0.6,0.4,0.225213
410103,0.6,0.4,0.225007
410186,0.6,0.4,0.224802
410269,0.6,0.4,0.224596
410352,0.6,0.4,0.22439
410435,0.6,0.4,0.224184
410518,0.6,0.4,0.223979
410601,0.6,0.4,0.223773
410684,0.6,0.4,0.223567
410767,0.6,0.4,0.223362
410850,0.6,0.4,0.223156
410933,0.6,0.4,0.22295
411016,0.6,0.4,0.222745
411099,0.6,0.4,0.222539
411182,0.6,0.4,0.222333
411265,0.6,0.4,0.222128
411348,0.6,0.4,0.221922
411431,0.6,0.4,0.221716
411514,0.6,0.4,0.221511
411597,0.6,0.4,0.221305
411680,0.6,0.4,0.221099
411763,0.6,0.4,0.220894
411846,0.6,0.4,0.220688
411929,0.6,0.4,0.220482
412012,0.6,0.4,0.220277
412095,0.6,0.4,0.220071
412178,0.6,0.4,0.219865
412261,0.6,0.4,0.21966
412344,0.6,0.4,0.219454
412427,0.6,0.4,0.219248
412510,0.6,0.4,0.219043
412593,0.6,0.4,0.218837
412676,0.6,0.4,0.218631
412759,0.6,0.4,0.218425
412842,0.6,0.4,0.21822
412925,0.6,0.4,0.218014
413008,0.6,0.4,0.217808
413091,0.6,0.4,0.217603
413174,0.6,0.4,0.217397
413257,0.6,0.4,0.217191
413340,0.6,0.4,0.216986
413423,0.6,0.4,0.21678
413506,0.6,0.4,0.216574
413589,0.6,0.4,0.216369
413672,0.6,0.4,0.216163
413755,0.6,0.4,0.215957
413838,0.6,0.4,0.215752
413921,0.6,0.4,0.215546
414004,0.6,0.4,0.21534
414087,0.6,0.4,0.215135
414170,0.6,0.4,0.214929
414253,0.6,0.4,0.214723
414336,0.6,0.4,0.214518
414419,0.6,0.4,0.214312
414502,0.6,0.4,0.214106
414585,0.6,0.4,0.213901
414668,0.6,0.4,0.213695
414751,0.6,0.4,0.213489
414834,0.6,0.4,0.213284
414917,0.6,0.4,0.213078
415000,0.6,0.4,0.212872
415083,0.6,0.4,0.212666
415166,0.6,0.4,0.212461
415249,0.6,0.4,0.212255
415332,0.6,0.4,0.212049
415415,0.6,0.4,0.211844
415498,0.6,0.4,0.211638
415581,0.6,0.4,0.211432
415664,0.6,0.4,0.211227
415747,0.6,0.4,0.211021
415830,0.6,0.4,0.210815
415913,0.6,0.4,0.21061
415996,0.6,0.4,0.210404
416079,0.6,0.4,0.210198
416162,0.6,0.4,0.209993
416245,0.6,0.4,0.209787
416328,0.6,0.4,0.209581
416411,0.6,0.4,0.209376
416494,0.6,0.4,0.20917
416577,0.6,0.4,0.208964
416660,0.6,0.4,0.208759
416743,0.6,0.4,0.208553
416826,0.6,0.4,0.208347
416909,0.6,0.4,0.208142
416992,0.6,0.4,0.207936
417075,0.6,0.4,0.20773
417158,0.6,0.4,0.207525
417241,0.6,0.4,0.207319
417324,0.6,0.4,0.207113
417407,0.6,0.4,0.206907
417490,0.6,0.4,0.206702
417573,0.6,0.4,0.206496
417656,0.6,0.4,0.20629
417739,0.6,0.4,0.206085
417822,0.6,0.4,0.205879
417905,0.6,0.4,0.205673
417988,0.6,0.4,0.205468
418071,0.6,0.4,0.205262
418154,0.6,0.4,0.205056
418237,0.6,0.4,0.204851
418320,0.6,0.4,0.204645
418403,0.6,0.4,0.204439
418486,0.6,0.4,0.204234
418569,0.6,0.4,0.204028
418652,0.6,0.4,0.203822
418735,0.6,0.4,0.203617
418818,0.6,0.4,0.203411
418901,0.6,0.4,0.203205
418984,0.6,0.4,0.203
419067,0.6,0.4,0.202794
419150,0.6,0.4,0.202588
419233,0.6,0.4,0.202383
419316,0.6,0.4,0.202177
419399,0.6,0.4,0.201971
419482,0.6,0.4,0.201766
419565,0.6,0.4,0.20156
419648,0.6,0.4,0.201354
419731,0.6,0.4,0.201148
419814,0.6,0.4,0.200943
419897,0.6,0.4,0.200737
419980,0.6,0.4,0.200531
420063,0.6,0.4,0.200326
420146,0.6,0.4,0.20012
420229,0.6,0.4,0.199914
420312,0.6,0.4,0.199709
420395,0.6,0.4,0.199503
420478,0.6,0.4,0.199297
420561,0.6,0.4,0.199092
420644,0.6,0.4,0.198886
420727,0.6,0.4,0.19868
420810,0.6,0.4,0.198475
420893,0.6,0.4,0.198269
420976,0.6,0.4,0.198063
421059,0.6,0.4,0.197858
421142,0.6,0.4,0.197652
421225,0.6,0.4,0.197446
421308,0.6,0.4,0.197241
421391,0.6,0.4,0.197035
421474,0.6,0.4,0.196829
421557,0.6,0.4,0.196624
421640,0.6,0.4,0.196418
421723,0.6,0.4,0.196212
421806,0.6,0.4,0.196007
421889,0.6,0.4,0.195801
421972,0.6,0.4,0.195595
422055,0.6,0.4,0.19539
422138,0.6,0.4,0.195184
422221,0.6,0.4,0.194978
422304,0.6,0.4,0.194772
422387,0.6,0.4,0.194567
422470,0.6,0.4,0.194361
422553,0.6,0.4,0.194155
422636,0.6,0.4,0.19395
422719,0.6,0.4,0.193744
422802,0.6,0.4,0.193538
422885,0.6,0.4,0.193333
422968,0.6,0.4,0.193127
423051,0.6,0.4,0.192921
423134,0.6,0.4,0.192716
423217,0.6,0.4,0.19251
423300,0.6,0.4,0.192304
423383,0.6,0.4,0.192099
423466,0.6,0.4,0.191893
423549,0.6,0.4,0.191687
423632,0.6,0.4,0.191482
423715,0.6,0.4,0.191276
423798,0.6,0.4,0.19107
423881,0.6,0.4,0.190865
423964,0.6,0.4,0.190659
424047,0.6,0.4,0.190453
424130,0.6,0.4,0.190248
424213,0.6,0.4,0.190042
424296,0.6,0.4,0.189836
424379,0.6,0.4,0.189631
424462,0.6,0.4,0.189425
424545,0.6,0.4,0.189219
424628,0.6,0.4,0.189013
424711,0.6,0.4,0.188808
424794,0.6,0.4,0.188602
424877,0.6,0.4,0.188396
424960,0.6,0.4,0.188191
425043,0.6,0.4,0.187985
425126,0.6,0.4,0.187779
425209,0.6,0.4,0.187574
425292,0.6,0.4,0.187368
425375,0.6,0.4,0.187162
425458,0.6,0.4,0.186957
425541,0.6,0.4,0.186751
425624,0.6,0.4,0.186545
425707,0.6,0.4,0.18634
425790,0.6,0.4,0.186134
425873,0.6,0.4,0.185928
425956,0.6,0.4,0.185723
426039,0.6,0.4,0.185517
426122,0.6,0.4,0.185311
426205,0.6,0.4,0.185106
426288,0.6,0.4,0.1849
426371,0.6,0.4,0.184694
426454,0.6,0.4,0.184489
426537,0.6,0.4,0.184283
426620,0.6,0.4,0.184077
426703,0.6,0.4,0.183872
426786,0.6,0.4,0.183666
426869,0.6,0.4,0.18346
426952,0.6,0.4,0.183254
427035,0.6,0.4,0.183049
427118,0.6,0.4,0.182843
427201,0.6,0.4,0.182637
427284,0.6,0.4,0.182432
427367,0.6,0.4,0.182226
427450,0.6,0.4,0.18202
427533,0.6,0.4,0.181815
427616,0.6,0.4,0.181609
427699,0.6,0.4,0.181403
427782,0.6,0.4,0.181198
427865,0.6,0.4,0.180992
427948,0.6,0.4,0.180786
428031,0.6,0.4,0.180581
428114,0.6,0.4,0.180375
428197,0.6,0.4,0.180169
428280,0.6,0.4,0.179964
428363,0.6,0.4,0.179758
428446,0.6,0.4,0.179552
428529,0.6,0.4,0.179347
428612,0.6,0.4,0.179141
428695,0.6,0.4,0.178935
428778,0.6,0.4,0.17873
428861,0.6,0.4,0.178524
428944,0.6,0.4,0.178318
429027,0.6,0.4,0.178113
429110,0.6,0.4,0.177907
429193,0.6,0.4,0.177701
429276,0.6,0.4,0.177495
429359,0.6,0.4,0.17729
429442,0.6,0.4,0.177084
429525,0.6,0.4,0.176878
429608,0.6,0.4,0.176673
429691,0.6,0.4,0.176467
429774,0.6,0.4,0.176261
429857,0.6,0.4,0.176056
429940,0.6,0.4,0.17585
430023,0.6,0.4,0.175644
430106,0.6,0.4,0.175439
430189,0.6,0.4,0.175233
430272,0.6,0.4,0.175027
430355,0.6,0.4,0.174822
430438,0.6,0.4,0.174616
430521,0.6,0.4,0.17441
430604,0.6,0.4,0.174205
430687,0.6,0.4,0.173999
430770,0.6,0.4,0.173793
430853,0.6,0.4,0.173588
430936,0.6,0.4,0.173382
431019,0.6,0.4,0.173176
431102,0.6,0.4,0.172971
431185,0.6,0.4,0.172765
431268,0.6,0.4,0.172559
431351,0.6,0.4,0.172354
431434,0.6,0.4,0.172148
431517,0.6,0.4,0.171942
431600,0.6,0.4,0.171736
431683,0.6,0.4,0.171531
431766,0.6,0.4,0.171325
431849,0.6,0.4,0.171119
431932,0.6,0.4,0.170914
432015,0.6,0.4,0.170708
432098,0.6,0.4,0.170502
432181,0.6,0.4,0.170297
432264,0.6,0.4,0.170091
432347,0.6,0.4,0.169885
432430,0.6,0.4,0.16968
432513,0.6,0.4,0.169474
432596,0.6,0.4,0.169268
432679,0.6,0.4,0.169063
432762,0.6,0.4,0.168857
432845,0.6,0.4,0.168651
432928,0.6,0.4,0.168446
433011,0.6,0.4,0.16824
433094,0.6,0.4,0.168034
433177,0.6,0.4,0.167829
433260,0.6,0.4,0.167623
433343,0.6,0.4,0.167417
433426,0.6,0.4,0.167212
433509,0.6,0.4,0.167006
433592,0.6,0.4,0.1668
433675,0.6,0.4,0.166595
433758,0.6,0.4,0.166389
433841,0.6,0.4,0.166183
433924,0.6,0.4,0.165977
434007,0.6,0.4,0.165772
434090,0.6,0.4,0.165566
434173,0.6,0.4,0.16536
434256,0.6,0.4,0.165155
434339,0.6,0.4,0.164949
434422,0.6,0.4,0.164743
434505,0.6,0.4,0.164538
434588,0.6,0.4,0.164332
434671,0.6,0.4,0.164126
434754,0.6,0.4,0.163921
434837,0.6,0.4,0.163715
434920,0.6,0.4,0.163509
435003,0.6,0.4,0.163304
435086,0.6,0.4,0.163098
435169,0.6,0.4,0.162892
435252,0.6,0.4,0.162687
435335,0.6,0.4,0.162481
435418,0.6,0.4,0.162275
435501,0.6,0.4,0.16207
435584,0.6,0.4,0.161864
435667,0.6,0.4,0.161658
435750,0.6,0.4,0.161453
435833,0.6,0.4,0.161247
435916,0.6,0.4,0.161041
435999,0.6,0.4,0.160836
436082,0.6,0.4,0.16063
436165,0.6,0.4,0.160424
436248,0.6,0.4,0.160218
436331,0.6,0.4,0.160013
436414,0.6,0.4,0.159807
436497,0.6,0.4,0.159601
436580,0.6,0.4,0.159396
436663,0.6,0.4,0.15919
436746,0.6,0.4,0.158984
436829,0.6,0.4,0.158779
436912,0.6,0.4,0.158573
436995,0.6,0.4,0.158367
437078,0.6,0.4,0.158162
437161,0.6,0.4,0.157956
437244,0.6,0.4,0.15775
437327,0.6,0.4,0.157545
437410,0.6,0.4,0.157339
437493,0.6,0.4,0.157133
437576,0.6,0.4,0.156928
437659,0.6,0.4,0.156722
437742,0.6,0.4,0.156516
437825,0.6,0.4,0.156311
437908,0.6,0.4,0.156105
437991,0.6,0.4,0.155899
438074,0.6,0.4,0.155694
438157,0.6,0.4,0.155488
438240,0.6,0.4,0.155282
438323,0.6,0.4,0.155077
438406,0.6,0.4,0.154871
438489,0.6,0.4,0.154665
438572,0.6,0.4,0.15446
438655,0.6,0.4,0.154254
438738,0.6,0.4,0.154048
438821,0.6,0.4,0.153842
438904,0.6,0.4,0.153637
438987,0.6,0.4,0.153431
439070,0.6,0.4,0.153225
439153,0.6,0.4,0.15302
439236,0.6,0.4,0.152814
439319,0.6,0.4,0.152608
439402,0.6,0.4,0.152403
439485,0.6,0.4,0.152197
439568,0.6,0.4,0.151991
439651,0.6,0.4,0.151786
439734,0.6,0.4,0.15158
439817,0.6,0.4,0.151374
439900,0.6,0.4,0.151169
439983,0.6,0.4,0.150963
440066,0.6,0.4,0.150757
440149,0.6,0.4,0.150552
440232,0.6,0.4,0.150346
440315,0.6,0.4,0.15014
440398,0.6,0.4,0.149935
440481,0.6,0.4,0.149729
440564,0.6,0.4,0.149523
440647,0.6,0.4,0.149318
440730,0.6,0.4,0.149112
440813,0.6,0.4,0.148906
440896,0.6,0.4,0.148701
440979,0.6,0.4,0.148495
441062,0.6,0.4,0.148289
441145,0.6,0.4,0.148083
441228,0.6,0.4,0.147878
441311,0.6,0.4,0.147672
441394,0.6,0.4,0.147466
441477,0.6,0.4,0.147261
441560,0.6,0.4,0.147055
441643,0.6,0.4,0.146849
441726,0.6,0.4,0.146644
441809,0.6,0.4,0.146438
441892,0.6,0.4,0.146232
441975,0.6,0.4,0.146027
442058,0.6,0.4,0.145821
442141,0.6,0.4,0.145615
442224,0.6,0.4,0.14541
442307,0.6,0.4,0.145204
442390,0.6,0.4,0.144998
442473,0.6,0.4,0.144793
442556,0.6,0.4,0.144587
442639,0.6,0.4,0.144381
442722,0.6,0.4,0.144176
442805,0.6,0.4,0.14397
442888,0.6,0.4,0.143764
442971,0.6,0.4,0.143559
443054,0.6,0.4,0.143353
443137,0.6,0.4,0.143147
443220,0.6,0.4,0.142942
443303,0.6,0.4,0.142736
443386,0.6,0.4,0.14253
443469,0.6,0.4,0.142324
443552,0.6,0.4,0.142119
443635,0.6,0.4,0.141913
443718,0.6,0.4,0.141707
443801,0.6,0.4,0.141502
443884,0.6,0.4,0.141296
443967,0.6,0.4,0.14109
444050,0.6,0.4,0.140885
444133,0.6,0.4,0.140679
444216,0.6,0.4,0.140473
444299,0.6,0.4,0.140268
444382,0.6,0.4,0.140062
444465,0.6,0.4,0.139856
444548,0.6,0.4,0.139651
444631,0.6,0.4,0.139445
444714,0.6,0.4,0.139239
444797,0.6,0.4,0.139034
444880,0.6,0.4,0.138828
444963,0.6,0.4,0.138622
445046,0.6,0.4,0.138417
445129,0.6,0.4,0.138211
445212,0.6,0.4,0.138005
445295,0.6,0.4,0.1378
445378,0.6,0.4,0.137594
445461,0.6,0.4,0.137388
445544,0.6,0.4,0.137183
445627,0.6,0.4,0.136977
445710,0.6,0.4,0.136771
445793,0.6,0.4,0.136565
445876,0.6,0.4,0.13636
445959,0.6,0.4,0.136154
446042,0.6,0.4,0.135948
446125,0.6,0.4,0.135743
446208,0.6,0.4,0.135537
446291,0.6,0.4,0.135331
446374,0.6,0.4,0.135126
446457,0.6,0.4,0.13492
446540,0.6,0.4,0.134714
446623,0.6,0.4,0.134509
446706,0.6,0.4,0.134303
446789,0.6,0.4,0.134097
446872,0.6,0.4,0.133892
446955,0.6,0.4,0.133686
447038,0.6,0.4,0.13348
447121,0.6,0.4,0.133275
447204,0.6,0.4,0.133069
447287,0.6,0.4,0.132863
447370,0.6,0.4,0.132658
447453,0.6,0.4,0.132452
447536,0.6,0.4,0.132246
447619,0.6,0.4,0.132041
447702,0.6,0.4,0.131835
447785,0.6,0.4,0.131629
447868,0.6,0.4,0.131424
447951,0.6,0.4,0.131218
448034,0.6,0.4,0.131012
448117,0.6,0.4,0.130806
448200,0.6,0.4,0.130601
448283,0.6,0.4,0.130395
448366,0.6,0.4,0.130189
448449,0.6,0.4,0.129984
448532,0.6,0.4,0.129778
448615,0.6,0.4,0.129572
448698,0.6,0.4,0.129367
448781,0.6,0.4,0.129161
448864,0.6,0.4,0.128955
448947,0.6,0.4,0.12875
449030,0.6,0.4,0.128544
449113,0.6,0.4,0.128338
449196,0.6,0.4,0.128133
449279,0.6,0.4,0.127927
449362,0.6,0.4,0.127721
449445,0.6,0.4,0.127516
449528,0.6,0.4,0.12731
449611,0.6,0.4,0.127104
449694,0.6,0.4,0.126899
449777,0.6,0.4,0.126693
449860,0.6,0.4,0.126487
449943,0.6,0.4,0.126282
450026,0.6,0.4,0.126076
450109,0.6,0.4,0.12587
450192,0.6,0.4,0.125665
450275,0.6,0.4,0.125459
450358,0.6,0.4,0.125253
450441,0.6,0.4,0.125048
450524,0.6,0.4,0.124842
450607,0.6,0.4,0.124636
450690,0.6,0.4,0.12443
450773,0.6,0.4,0.124225
450856,0.6,0.4,0.124019
450939,0.6,0.4,0.123813
451022,0.6,0.4,0.123608
451105,0.6,0.4,0.123402
451188,0.6,0.4,0.123196
451271,0.6,0.4,0.122991
451354,0.6,0.4,0.122785
451437,0.6,0.4,0.122579
451520,0.6,0.4,0.122374
451603,0.6,0.4,0.122168
451686,0.6,0.4,0.121962
451769,0.6,0.4,0.121757
451852,0.6,0.4,0.121551
451935,0.6,0.4,0.121345
452018,0.6,0.4,0.12114
452101,0.6,0.4,0.120934
452184,0.6,0.4,0.120728
452267,0.6,0.4,0.120523
452350,0.6,0.4,0.120317
452433,0.6,0.4,0.120111
452516,0.6,0.4,0.119906
452599,0.6,0.4,0.1197
452682,0.6,0.4,0.119494
452765,0.6,0.4,0.119289
452848,0.6,0.4,0.119083
452931,0.6,0.4,0.118877
453014,0.6,0.4,0.118671
453097,0.6,0.4,0.118466
453180,0.6,0.4,0.11826
453263,0.6,0.4,0.118054
453346,0.6,0.4,0.117849
453429,0.6,0.4,0.117643
453512,0.6,0.4,0.117437
453595,0.6,0.4,0.117232
453678,0.6,0.4,0.117026
453761,0.6,0.4,0.11682
453844,0.6,0.4,0.116615
453927,0.6,0.4,0.116409
454010,0.6,0.4,0.116203
454093,0.6,0.4,0.115998
454176,0.6,0.4,0.115792
454259,0.6,0.4,0.115586
454342,0.6,0.4,0.115381
454425,0.6,0.4,0.115175
454508,0.6,0.4,0.114969
454591,0.6,0.4,0.114764
454674,0.6,0.4,0.114558
454757,0.6,0.4,0.114352
454840,0.6,0.4,0.114147
454923,0.6,0.4,0.113941
455006,0.6,0.4,0.113735
455089,0.6,0.4,0.11353
455172,0.6,0.4,0.113324
455255,0.6,0.4,0.113118
455338,0.6,0.4,0.112912
455421,0.6,0.4,0.112707
455504,0.6,0.4,0.112501
455587,0.6,0.4,0.112295
455670,0.6,0.4,0.11209
455753,0.6,0.4,0.111884
455836,0.6,0.4,0.111678
455919,0.6,0.4,0.111473
456002,0.6,0.4,0.111267
456085,0.6,0.4,0.111061
456168,0.6,0.4,0.110856
456251,0.6,0.4,0.11065
456334,0.6,0.4,0.110444
456417,0.6,0.4,0.110239
456500,0.6,0.4,0.110033
456583,0.6,0.4,0.109827
456666,0.6,0.4,0.109622
456749,0.6,0.4,0.109416
456832,0.6,0.4,0.10921
456915,0.6,0.4,0.109005
456998,0.6,0.4,0.108799
457081,0.6,0.4,0.108593
457164,0.6,0.4,0.108388
457247,0.6,0.4,0.108182
457330,0.6,0.4,0.107976
457413,0.6,0.4,0.107771
457496,0.6,0.4,0.107565
457579,0.6,0.4,0.107359
457662,0.6,0.4,0.107153
457745,0.6,0.4,0.106948
457828,0.6,0.4,0.106742
457911,0.6,0.4,0.106536
457994,0.6,0.4,0.106331
458077,0.6,0.4,0.106125
458160,0.6,0.4,0.105919
458243,0.6,0.4,0.105714
458326,0.6,0.4,0.105508
458409,0.6,0.4,0.105302
458492,0.6,0.4,0.105097
458575,0.6,0.4,0.104891
458658,0.6,0.4,0.104685
458741,0.6,0.4,0.10448
458824,0.6,0.4,0.104274
458907,0.6,0.4,0.104068
458990,0.6,0.4,0.103863
459073,0.6,0.4,0.103657
459156,0.6,0.4,0.103451
459239,0.6,0.4,0.103246
459322,0.6,0.4,0.10304
459405,0.6,0.4,0.102834
459488,0.6,0.4,0.102629
459571,0.6,0.4,0.102423
459654,0.6,0.4,0.102217
459737,0.6,0.4,0.102012
459820,0.6,0.4,0.101806
459903,0.6,0.4,0.1016
459986,0.6,0.4,0.101394
460069,0.6,0.4,0.101189
460152,0.6,0.4,0.100983
460235,0.6,0.4,0.100777
460318,0.6,0.4,0.100572
460401,0.6,0.4,0.100366
460484,0.6,0.4,0.10016
460567,0.6,0.4,0.0999547
460650,0.6,0.4,0.0997491
460733,0.6,0.4,0.0995434
460816,0.6,0.4,0.0993377
460899,0.6,0.4,0.099132
460982,0.6,0.4,0.0989263
461065,0.6,0.4,0.0987207
461148,0.6,0.4,0.098515
461231,0.6,0.4,0.0983093
461314,0.6,0.4,0.0981036
461397,0.6,0.4,0.097898
461480,0.6,0.4,0.0976923
461563,0.6,0.4,0.0974866
461646,0.6,0.4,0.0972809
461729,0.6,0.4,0.0970752
461812,0.6,0.4,0.0968696
461895,0.6,0.4,0.0966639
461978,0.6,0.4,0.0964582
462061,0.6,0.4,0.0962525
462144,0.6,0.4,0.0960469
462227,0.6,0.4,0.0958412
462310,0.6,0.4,0.0956355
462393,0.6,0.4,0.0954298
462476,0.6,0.4,0.0952241
462559,0.6,0.4,0.0950184
462642,0.6,0.4,0.0948128
462725,0.6,0.4,0.0946071
462808,0.6,0.4,0.0944014
462891,0.6,0.4,0.0941957
462974,0.6,0.4,0.0939901
463057,0.6,0.4,0.0937844
463140,0.6,0.4,0.0935787
463223,0.6,0.4,0.093373
463306,0.6,0.4,0.0931673
463389,0.6,0.4,0.0929617
463472,0.6,0.4,0.092756
463555,0.6,0.4,0.0925503
463638,0.6,0.4,0.0923446
463721,0.6,0.4,0.092139
463804,0.6,0.4,0.0919333
463887,0.6,0.4,0.0917276
463970,0.6,0.4,0.0915219
464053,0.6,0.4,0.0913162
464136,0.6,0.4,0.0911106
464219,0.6,0.4,0.0909049
464302,0.6,0.4,0.0906992
464385,0.6,0.4,0.0904935
464468,0.6,0.4,0.0902878
464551,0.6,0.4,0.0900822
464634,0.6,0.4,0.0898765
464717,0.6,0.4,0.0896708
464800,0.6,0.4,0.0894651
464883,0.6,0.4,0.0892595
464966,0.6,0.4,0.0890538
465049,0.6,0.4,0.0888481
465132,0.6,0.4,0.0886424
465215,0.6,0.4,0.0884368
465298,0.6,0.4,0.0882311
465381,0.6,0.4,0.0880254
465464,0.6,0.4,0.0878197
465547,0.6,0.4,0.087614
465630,0.6,0.4,0.0874083
465713,0.6,0.4,0.0872027
465796,0.6,0.4,0.086997
465879,0.6,0.4,0.0867913
465962,0.6,0.4,0.0865856
466045,0.6,0.4,0.08638
466128,0.6,0.4,0.0861743
466211,0.6,0.4,0.0859686
466294,0.6,0.4,0.0857629
466377,0.6,0.4,0.0855572
466460,0.6,0.4,0.0853516
466543,0.6,0.4,0.0851459
466626,0.6,0.4,0.0849402
466709,0.6,0.4,0.0847345
466792,0.6,0.4,0.0845288
466875,0.6,0.4,0.0843232
466958,0.6,0.4,0.0841175
467041,0.6,0.4,0.0839118
467124,0.6,0.4,0.0837061
467207,0.6,0.4,0.0835005
467290,0.6,0.4,0.0832948
467373,0.6,0.4,0.0830891
467456,0.6,0.4,0.0828834
467539,0.6,0.4,0.0826778
467622,0.6,0.4,0.0824721
467705,0.6,0.4,0.0822664
467788,0.6,0.4,0.0820607
467871,0.6,0.4,0.081855
467954,0.6,0.4,0.0816494
468037,0.6,0.4,0.0814437
468120,0.6,0.4,0.081238
468203,0.6,0.4,0.0810323
468286,0.6,0.4,0.0808266
468369,0.6,0.4,0.080621
468452,0.6,0.4,0.0804153
468535,0.6,0.4,0.0802096
468618,0.6,0.4,0.0800039
468701,0.6,0.4,0.0797983
468784,0.6,0.4,0.0795926
468867,0.6,0.4,0.0793869
468950,0.6,0.4,0.0791812
469033,0.6,0.4,0.0789755
469116,0.6,0.4,0.0787699
469199,0.6,0.4,0.0785642
469282,0.6,0.4,0.0783585
469365,0.6,0.4,0.0781528
469448,0.6,0.4,0.0779472
469531,0.6,0.4,0.0777415
469614,0.6,0.4,0.0775358
469697,0.6,0.4,0.0773301
469780,0.6,0.4,0.0771244
469863,0.6,0.4,0.0769188
469946,0.6,0.4,0.0767131
470029,0.6,0.4,0.0765074
470112,0.6,0.4,0.0763017
470195,0.6,0.4,0.076096
470278,0.6,0.4,0.0758904
470361,0.6,0.4,0.0756847
470444,0.6,0.4,0.075479
470527,0.6,0.4,0.0752733
470610,0.6,0.4,0.0750677
470693,0.6,0.4,0.074862
470776,0.6,0.4,0.0746563
470859,0.6,0.4,0.0744506
470942,0.6,0.4,0.0742449
471025,0.6,0.4,0.0740393
471108,0.6,0.4,0.0738336
471191,0.6,0.4,0.0736279
471274,0.6,0.4,0.0734222
471357,0.6,0.4,0.0732165
471440,0.6,0.4,0.0730109
471523,0.6,0.4,0.0728052
471606,0.6,0.4,0.0725995
471689,0.6,0.4,0.0723938
471772,0.6,0.4,0.0721882
471855,0.6,0.4,0.0719825
471938,0.6,0.4,0.0717768
472021,0.6,0.4,0.0715711
472104,0.6,0.4,0.0713654
472187,0.6,0.4,0.0711598
472270,0.6,0.4,0.0709541
472353,0.6,0.4,0.0707484
472436,0.6,0.4,0.0705427
472519,0.6,0.4,0.0703371
472602,0.6,0.4,0.0701314
472685,0.6,0.4,0.0699257
472768,0.6,0.4,0.06972
472851,0.6,0.4,0.0695143
472934,0.6,0.4,0.0693087
473017,0.6,0.4,0.069103
473100,0.6,0.4,0.0688973
473183,0.6,0.4,0.0686916
473266,0.6,0.4,0.0684859
473349,0.6,0.4,0.0682803
473432,0.6,0.4,0.0680746
473515,0.6,0.4,0.0678689
473598,0.6,0.4,0.0676632
473681,0.6,0.4,0.0674575
473764,0.6,0.4,0.0672519
473847,0.6,0.4,0.0670462
473930,0.6,0.4,0.0668405
474013,0.6,0.4,0.0666348
474096,0.6,0.4,0.0664292
474179,0.6,0.4,0.0662235
474262,0.6,0.4,0.0660178
474345,0.6,0.4,0.0658121
474428,0.6,0.4,0.0656064
474511,0.6,0.4,0.0654008
474594,0.6,0.4,0.0651951
474677,0.6,0.4,0.0649894
474760,0.6,0.4,0.0647837
474843,0.6,0.4,0.0645781
474926,0.6,0.4,0.0643724
475009,0.6,0.4,0.0641667
475092,0.6,0.4,0.063961
475175,0.6,0.4,0.0637553
475258,0.6,0.4,0.0635497
475341,0.6,0.4,0.063344
475424,0.6,0.4,0.0631383
475507,0.6,0.4,0.0629326
475590,0.6,0.4,0.062727
475673,0.6,0.4,0.0625213
475756,0.6,0.4,0.0623156
475839,0.6,0.4,0.0621099
475922,0.6,0.4,0.0619042
476005,0.6,0.4,0.0616986
476088,0.6,0.4,0.0614929
476171,0.6,0.4,0.0612872
476254,0.6,0.4,0.0610815
476337,0.6,0.4,0.0608758
476420,0.6,0.4,0.0606702
476503,0.6,0.4,0.0604645
476586,0.6,0.4,0.0602588
476669,0.6,0.4,0.0600531
476752,0.6,0.4,0.0598474
476835,0.6,0.4,0.0596418
476918,0.6,0.4,0.0594361
477001,0.6,0.4,0.0592304
477084,0.6,0.4,0.0590247
477167,0.6,0.4,0.0588191
477250,0.6,0.4,0.0586134
477333,0.6,0.4,0.0584077
477416,0.6,0.4,0.058202
477499,0.6,0.4,0.0579963
477582,0.6,0.4,0.0577907
477665,0.6,0.4,0.057585
477748,0.6,0.4,0.0573793
477831,0.6,0.4,0.0571736
477914,0.6,0.4,0.056968
477997,0.6,0.4,0.0567623
478080,0.6,0.4,0.0565566
478163,0.6,0.4,0.0563509
478246,0.6,0.4,0.0561452
478329,0.6,0.4,0.0559396
478412,0.6,0.4,0.0557339
478495,0.6,0.4,0.0555282
478578,0.6,0.4,0.0553225
478661,0.6,0.4,0.0551168
478744,0.6,0.4,0.0549112
478827,0.6,0.4,0.0547055
478910,0.6,0.4,0.0544998
478993,0.6,0.4,0.0542941
479076,0.6,0.4,0.0540885
479159,0.6,0.4,0.0538828
479242,0.6,0.4,0.0536771
479325,0.6,0.4,0.0534714
479408,0.6,0.4,0.0532658
479491,0.6,0.4,0.0530601
479574,0.6,0.4,0.0528544
479657,0.6,0.4,0.0526487
479740,0.6,0.4,0.052443
479823,0.6,0.4,0.0522373
479906,0.6,0.4,0.0520317
479989,0.6,0.4,0.051826
480072,0.6,0.4,0.0516203
480155,0.6,0.4,0.0514146
